0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.0,1.9864917689702957,1.1777865333957596,2.4374167223899477,1.5907076139035843,1.250062449656785,1.477340650699756,2.8713888899511995,0.7117907647182785,0.9089298961064859,2.0369102271252766,2.7563631229105154,3.222328325505664,0.5992476516174033,0.7304523833890517,0.4936598288822438,1.4666820484913312,0.5602042541052429,0.7979701424788714,1.41063600639532,3.64585096186216,1.901740765837168,1.315058682442218,0.8592547496261996,1.7463428417422413,0.6801532198572154,5.20155578209027,0.8623878861777715,4.32314015534703,0.5399918132176176,2.7020832637647216,0.12725699467138823,0.9645514854967187,1.0650768642445458,1.1208571626151704,0.7295941778630555,1.5265693538898535,1.4480859692917203,1.4323141602451908,1.0978932494639435,1.274172200485607,1.3434775259448022,1.204942481957378,0.677014495210772,0.16170166001411404,0.294069387128953,1.280976369089929,2.9644578285745466,1.9047530923086557,1.085737510147251,0.5357892618147612,1.4885396629894043,1.4738761035849786,1.87932226488806,5.986444451284987,0.8501329336368076,1.2291223413673658,1.381601416953167,3.113740449711297,2.77872506607011,2.080032627219751,3.018028860837248,1.2214610854247343,0.92887186608287,17.349557125374673,4.227689269005277,2.7075299260784673,0.3935023734636227,0.5569004608557263,1.7410234193986895,0.6330668254478772,0.4375623838909158,1.5015921554665084,1.710282845235144,1.1312077380761076,0.3366399341747011,1.707577572307602,3.7886735165173473,1.1153659214082374,1.5883660451797936,3.1486965871485757,0.22337866718225433,0.4077321469933356,19.783315220837213,1.3680639602988316,1.401953648665056,6.198445553812978,6.218868758681197
1.9864917689702957,0.0,2.44389966450527,2.660610337826519,1.8373757828911128,1.6467991534007658,3.2871280915550924,2.667943371508783,1.6288448159604674,1.666629656652933,3.9035618510487025,3.531439700059768,5.081116750613717,1.7176088844051314,1.4265890817725484,1.746912777873364,1.5553706150926547,1.722276926512586,1.6076223802600895,1.424998987356157,5.374299008631081,1.4583954135211565,1.8606270617583054,1.6177124600299422,1.903970872977416,1.3748489970026048,6.263686235509585,1.1493417511789523,3.6182219413215013,2.129379900020174,2.6885169871151797,2.0873711962401225,1.5398290492797486,2.982326467662989,2.9551261638954878,1.8409928756527498,1.9664277404179447,1.987504256518587,1.0921413412363334,2.512671956621039,2.491938803966859,1.8371464546648648,1.097801918290116,2.44193684180405,1.9995404482676502,1.7043290515998113,1.1915340350385892,1.038407163279796,2.6056266072817365,2.825356281295496,1.8829396111178711,2.762814547244208,3.460311538991015,0.14841874696936885,4.183217269596711,2.8029894773642563,3.205485193835865,3.303673603817251,4.129569628250919,3.73885911298319,3.0780766295311826,1.052178299207707,3.207843187726527,2.8933832976698195,18.519843060130583,3.9255505278994294,3.8502731081385653,2.3142245754118402,2.3379763873431987,2.456034648791694,1.8523964821101682,2.0019234957398884,3.068122265372488,1.0332401880427093,3.048499782408479,2.3161216662718433,3.528248910971883,3.011037615739595,2.6772887851237335,3.4562354827385593,1.2522500619392374,2.005761449489357,1.836215320190672,18.334732058048893,1.6693759938411086,0.5845484545643249,4.440881902005813,5.102553320681479
1.1777865333957596,2.44389966450527,0.0,1.4534137429158132,0.9665481560816843,2.363658081413875,1.0524550907135024,2.0103817428073234,0.8708615252071372,0.7790057734650014,1.650200336708702,1.581382630471147,3.762746806030813,0.840417521768035,1.0955121541460764,0.8859615677601012,1.0870917620901273,0.861458953089537,0.8604140329190408,1.1543641072098387,4.335421239553901,1.53686487789213,0.7184939447956746,0.8351321069230861,1.071499705889462,1.6214119491619292,6.237781431156893,1.664490069726763,3.5302563380440373,1.703737649889527,1.779702194077767,1.2477658257612887,0.90410224606011,1.8136861034493683,1.9879008647452479,0.6557338819691062,0.802372887701939,0.7114135439062601,1.4273147303710862,0.17054425646189403,0.09720334584220182,0.7598154987856147,1.3497427607111956,1.7340248910268492,1.0169616481290766,1.3206095905906885,2.254219133987187,3.1822645833181955,0.8112415827302099,2.0572714412260154,0.7394329223167424,0.3456467977615203,1.7677303765379215,2.300008815981578,5.8436230252861625,1.0937185114287988,1.4286621533460464,1.2789059434217878,4.2178496244287915,3.906612194934283,3.2277665397859465,3.2965931984447834,1.5920537920373943,1.1815999126830443,18.250441366325216,3.265122303024146,3.79407311028159,0.9447498931692335,0.7150415381619496,0.6858340929637815,0.6972914218788112,0.7556292690082946,0.6551135010629203,1.6452179191427998,1.8600910042452565,1.1057236791376772,2.472077105914099,3.0833953628809763,0.3767116303176786,1.274717741443144,3.6960890847524195,0.9559710732782847,0.8759450109449558,19.161624742456297,0.9243257798278942,1.9520912748074983,6.879376884024655,7.22230195356178
2.4374167223899477,2.660610337826519,1.4534137429158132,0.0,0.9494125741335702,3.365671628294614,2.371193232596661,0.6181921811655331,1.8015965123097581,1.5882408528696055,2.8573137741601053,1.0272929327955866,5.20062334698719,1.8759631644192163,1.9411664130565023,1.9758722774821733,1.21498567491917,1.915156368684528,1.7252926999517129,1.3494899628595478,5.787289435933214,1.208793121705468,1.1512491363705912,1.659428545428543,0.818607487669141,2.5801905412119215,7.627915698962208,2.493830917229941,2.1132960542933463,2.972065178897659,0.35041905111306515,2.543340933639983,1.6046353812270526,3.2535074708228926,3.411866359179084,1.7121246639890937,0.9371521779325954,1.0001468947146217,1.6439750381205418,1.6195321747603215,1.3767847732137342,1.1348689761586146,1.7855196658955081,3.0867716142834483,2.285293995430333,2.4462200421173717,3.0869998124476163,2.9320779826721965,0.6718479101461302,3.4541323536169837,1.902042439032741,1.3978685756550606,3.2056411881740634,2.520722638257853,4.908022754284907,2.5470788320442295,2.8693974108943103,2.6739066813966486,5.551007243817698,5.2116399671450875,4.505118339273271,3.099468142128261,3.0424546990825965,2.6346714393486077,19.697393424856823,1.817293694101116,5.143822142564156,2.333876750829938,2.1228116725495116,0.7678197421119535,1.8069712234297914,2.0126009582418427,1.8535872598740426,1.6282373847500764,3.303399164442643,2.484840107246164,3.919759348463028,1.7465572110436791,1.7978208526970916,2.594371968531756,3.769366477562117,2.226850142352059,2.037639146508569,17.76251470191244,1.1983764141176902,2.436834086690447,6.904124796676229,7.760159399416189
1.5907076139035843,1.8373757828911128,0.9665481560816843,0.9494125741335702,0.0,2.4203190845227094,2.0187050712230286,1.2854832506162388,0.8988233169527673,0.6873116226549725,2.6135877295891987,1.6965836378004266,4.622679753704149,0.9955799028813854,1.006088775047063,1.101081826103174,0.2879335291670949,1.0354845076269743,0.8152924556381007,0.4256737347450532,5.1389083973772465,0.5914074502428468,0.29636444432652753,0.7489478757284849,0.15590250825229704,1.6391598776999976,6.785790984962232,1.5447546474574483,2.7397627407409746,2.102628122591259,1.1430766118436915,1.7093976397143715,0.6731424809602626,2.538164092329928,2.658485245785045,0.8719960302527062,0.17450867698964334,0.25633866376933767,0.7528911160637972,1.1218716958976804,0.9494134938428223,0.25841768803301013,0.8502972916536408,2.2650923066703887,1.4555922745789744,1.5447874737223344,2.1383553866040086,2.3579807015724947,0.7733917736217841,2.662049887393008,1.0684384716781778,1.1520645655106116,2.6552039072181275,1.6900594921358811,4.879904964933449,1.9304831308016266,2.319420247249708,2.2228455225411787,4.675821865522245,4.3234588783259165,3.610272529361897,2.4974259693882086,2.446666829094588,2.0301019478816276,18.936523876949124,2.6556412995273995,4.28260985642146,1.589730819847348,1.4223859468362041,0.6394851461359733,0.9679053803564917,1.2087775407681378,1.5935673368156773,0.8423332944523217,2.596469511437412,1.7180761612427822,3.213512288980552,2.2275947103241833,1.3357807718875316,2.2398515489844626,3.0390481987295606,1.4042431339134196,1.1833687225506129,18.29102323127388,0.25111901337347015,1.521752649744271,6.229509568551555,6.889743477635513
1.250062449656785,1.6467991534007658,2.363658081413875,3.365671628294614,2.4203190845227094,0.0,2.6920030019670143,3.6500900926213835,1.6018378312046468,1.8020366676300423,3.197053996947748,3.893971228351826,3.6165338553661397,1.5682779434699472,1.4294174654642235,1.4945333713984377,2.181877549123462,1.5361564161691184,1.6646359733519784,2.063686319558109,3.8081195148288884,2.4457699166476097,2.2290337914160814,1.7265397783851142,2.563470496360792,0.7896241590519192,4.656046042429691,0.8875893320495641,4.929063291271901,0.9243449955376949,3.551905285753193,1.246793428554349,1.7643721964429666,1.7593085761554466,1.630510825724987,1.762342119544124,2.4358531488233384,2.388446101621663,1.8699884502543074,2.3164818987694913,2.4544471300048216,2.2385384995041817,1.6522843389075013,1.1972279414273788,1.3898825310067153,1.0444922445698142,0.4556278011473271,2.6643700758233795,2.970952164116993,1.4400984436373339,1.62897825297066,2.697853577211783,2.4030851834348326,1.6305007297667813,5.815958647679828,1.9988529890056357,2.2790224663032252,2.524202963197499,2.5067172065877443,2.1188627028632143,1.436475814728976,2.6390993590447214,2.1751196083093474,2.0465642116027967,16.9160500357633,5.023747258087539,2.2067743050766264,1.6270092258292221,1.8068885985441248,2.7967950581709213,1.690313852361024,1.615410942859578,2.75135655478147,2.0660931722519273,1.813784016638129,1.5135604428497311,2.1110849171064703,4.338891103438176,2.360013933852149,2.767088006847809,2.431726967357275,1.4434051758119801,1.4884770553869116,19.972071203753814,2.169404986825431,1.244281798169255,5.189057269079675,4.983589473960602
1.477340650699756,3.2871280915550924,1.0524550907135024,2.371193232596661,2.0187050712230286,2.6920030019670143,0.0,2.973444553221699,1.6658975291241087,1.6845581528436229,0.624094290146962,2.080076426902771,2.880579106544211,1.569973987886227,1.8605648853528245,1.5436294742328438,2.117069709067718,1.5649444459194017,1.7021755456152643,2.163350718351045,3.5279370969579964,2.5810343904371087,1.759735219605608,1.710283491335695,2.1223007054745273,2.1395318715153677,5.734120736995103,2.2810236238040438,4.484396646406148,1.803700578421732,2.718764762830822,1.451470062510091,1.8150254622330395,1.3715221965527393,1.602139535763472,1.4673132393620933,1.8545833018010107,1.7638643820583446,2.3897657183652514,0.8999475302442888,1.081654230871758,1.802027425334006,2.254021346955865,1.643951669866531,1.3801704143336961,1.7533654776744496,2.757835421467335,4.137350267589932,1.7009162321928541,1.7664220611319217,1.4042010947865866,0.9758389962194364,0.9569215996653557,3.1550143648781925,6.891226275877644,0.7174784654756915,0.6937388128246558,0.3696068291087688,3.8987522315503336,3.6586323181455604,3.077555645675371,4.2325485162973795,0.9146242316793799,0.7083758825977134,17.50686916955035,4.108096511656749,3.4604779155994576,1.0838629746928343,0.9712149853931504,1.6414363366482727,1.439795632515802,1.2930144588945323,0.5240125458037209,2.63785784144455,1.3823716474730272,1.1793569693720745,1.8756056275514363,4.082364590797431,0.6874218956926917,0.22642951827786248,4.519307090711535,1.3482417096972588,1.4629542397778814,20.13366079028558,1.9551087020486722,2.7301362480115614,7.640060635763419,7.675582643599097
2.8713888899511995,2.667943371508783,2.0103817428073234,0.6181921811655331,1.2854832506162388,3.6500900926213835,2.973444553221699,0.0,2.1841584171328807,1.9727014132502552,3.4727145697802824,1.520381479671146,5.772977920682098,2.280036630723229,2.276443180406539,2.385167671528193,1.4766238403934417,2.3199979755790707,2.1001678676793087,1.5875516096695341,6.338407702846051,1.2543282171650656,1.5569905621138962,2.0340143513051623,1.1298477990309486,2.8907495831919756,8.07052379422966,2.762517330835975,1.5204479621481604,3.387913931836469,0.27340541690787906,2.9872686119390486,1.9520854673816028,3.7688627825740197,3.9095494736032967,2.1445882082666303,1.3492601356854852,1.4346929052694233,1.8057177026248465,2.180369561288893,1.9438328743505207,1.527911669127096,2.002648005083153,3.5416413976184624,2.730673479199779,2.828585341101388,3.3150142440499843,2.711582488354358,1.274276483620066,3.929884736489881,2.3413092863660356,1.9976103320231224,3.7773534538967595,2.5437316070564813,4.35855589615146,3.093852500639826,3.4386530991072903,3.263298926880873,5.960562951443087,5.606081286111775,4.891754415960489,2.8913483427834694,3.6003804819907965,3.186200128271595,20.202138101174572,1.3776223224355368,5.568081276755164,2.8281772741849,2.6333144528536416,1.3405880463233453,2.2414812390014647,2.4715246042997694,2.4609463037695716,1.6923685779031816,3.822786002947906,2.9694241961883407,4.442404391163189,1.1284141957297302,2.3719409648868446,3.1982320194669196,3.6419968132087996,2.676506859749203,2.4637037530428127,17.164005069984892,1.5254496593553772,2.5778027563723294,6.681129387889106,7.744022536800637
0.7117907647182785,1.6288448159604674,0.8708615252071372,1.8015965123097581,0.8988233169527673,1.6018378312046468,1.6658975291241087,2.1841584171328807,0.0,0.21433223282634142,2.2875469857240605,2.3021165196260727,3.8821657633874294,0.12528577952491154,0.22470600856655773,0.2221196247430439,0.7549222562138918,0.15781041837118942,0.08637880519873678,0.703561432538064,4.339958494718175,1.1972087989149014,0.6505401621311935,0.1506258109294104,1.0543161308418716,0.8158586611946373,5.8888902231498195,0.8091632198464097,3.615657420465339,1.205458320370555,2.0347046984833033,0.8367583251527856,0.2534646314049242,1.73706859252124,1.8215903184935258,0.21937421880595961,0.8655811827329414,0.8032131547010494,0.7873001249081759,0.9027431260830859,0.9424286408360444,0.6698736446144953,0.603242973042504,1.3879118426073032,0.6010570388032739,0.6481994097518468,1.4158906348535805,2.4838900926956002,1.369452318710092,1.7972751952618862,0.28299975964301766,1.2143691925803406,2.008183375112926,1.4928840373512167,5.381947123459907,1.2836848206608733,1.7019191577267605,1.7264470588117957,3.7771187988733512,3.426188563899283,2.714232143555737,2.5710539759437756,1.7685796132402851,1.3841479758145447,18.05755644184547,3.553490566831998,3.3842504075557436,0.8305275599636005,0.7620029980586622,1.195147752067081,0.22620035771026936,0.43512773477612304,1.4506938097735358,1.0637491112535469,1.8005790311229048,0.9146100959464297,2.4000449333403746,3.077261083366164,1.0514774586790598,1.8470875821578165,2.873981749081339,0.5634962020713724,0.32527438998764213,19.08123563865754,0.6633928491881941,1.097830084405885,6.036405110388135,6.36091534193994
0.9089298961064859,1.666629656652933,0.7790057734650014,1.5882408528696055,0.6873116226549725,1.8020366676300423,1.6845581528436229,1.9727014132502552,0.21433223282634142,0.0,2.308524041746124,2.1204080317591427,4.033351589079138,0.310044450568768,0.38123131472756044,0.41589076874726233,0.5690876433485718,0.34962437862398277,0.13823055963177705,0.5439162207360635,4.51079038860801,1.033131618224644,0.43699418162911813,0.07617548065593698,0.843138735688271,1.012798988265743,6.098587765503814,0.9780597130041369,3.4142194097618894,1.4153181889268196,1.820638281683757,1.0308252089974879,0.13154523652678574,1.903600474956489,2.0024979840690285,0.24205677068674733,0.6516441800143982,0.5916939494672263,0.7074069779327006,0.8494662512912625,0.8343145496992478,0.4555670637919021,0.580669796923431,1.5857350092355968,0.7835794200939674,0.8624446197761289,1.5900079274609282,2.454333785353946,1.1768583458295074,1.9898946940712254,0.413550032606133,1.1085784144873065,2.122278636675222,1.523923575048013,5.278381873518746,1.3888505307623031,1.8032328304933334,1.7892718658474571,3.989902479689367,3.6399417565089167,2.9283057367255325,2.555010117351526,1.8910150839292603,1.4907458657583361,18.258486787235015,3.340334199384859,3.595397057004434,0.9707294673257871,0.8576038239311812,1.0024282815286363,0.31939709722911525,0.5688239443719437,1.4054922113537636,0.9677391088973588,1.9654093357148237,1.0758581052330207,2.573325853310313,2.8831241959494998,1.0283388850500776,1.8807538405833681,2.9188130994719548,0.7379269608373223,0.5056700315910188,18.908113504902403,0.45918867255260365,1.178280634901054,6.100372373853173,6.50342491028046
